Embalaje,Ancho,Largo,Alto,Procedencia,Manipulacion,Temperatura,Protocolo
1,7,98,5,10,1,1,1
1,8,84,7,10,1,1,1
2,71,31,56,40,2,2,2
2,59,65,10,40,2,2,2
1,81,47,83,30,1,2,1
2,33,14,29,40,2,2,2
1,84,82,64,30,1,2,1
1,85,95,58,10,1,1,1
2,53,96,81,40,2,2,2
2,55,24,43,20,2,1,2
2,98,87,40,40,2,2,2
2,93,78,27,20,2,1,2
2,85,100,66,20,2,1,2
1,5,7,77,10,1,1,1
1,77,40,40,10,1,1,1
2,11,83,5,20,2,1,2
1,28,10,87,10,1,1,1
1,83,69,50,10,1,1,1
2,66,24,50,20,2,1,2
2,77,83,80,40,2,2,2
2,72,91,73,40,2,2,2
2,98,28,92,20,2,1,2
1,72,20,82,10,1,1,1
2,94,8,62,40,2,2,2
1,87,49,62,10,1,1,1
1,54,64,45,10,1,1,1
1,80,33,62,30,1,2,1
2,43,38,37,20,2,1,2
2,89,43,23,40,2,2,2
1,54,15,50,10,1,1,1
2,45,50,39,20,2,1,2
1,47,88,36,30,1,2,1
1,37,78,64,30,1,2,1
1,28,39,70,10,1,1,1
1,70,94,10,30,1,2,1
2,72,6,49,20,2,1,2
1,18,29,69,10,1,1,1
2,94,31,14,20,2,1,2
1,11,17,83,10,1,1,1
2,34,92,15,40,2,2,2
2,95,66,19,20,2,1,2
2,92,60,7,40,2,2,2
1,96,100,25,30,1,2,1
2,55,79,65,20,2,1,2
1,25,55,12,10,1,1,1
1,55,17,58,30,1,2,1
2,32,23,56,20,2,1,2
2,99,80,23,40,2,2,2
1,10,39,14,30,1,2,1
1,11,95,11,10,1,1,1
2,87,86,65,40,2,2,2
1,43,97,74,30,1,2,1
1,95,13,61,30,1,2,1
1,23,91,16,10,1,1,1
2,23,47,75,40,2,2,2
1,43,91,38,10,1,1,1
1,35,49,76,10,1,1,1
2,9,29,27,20,2,1,2
2,91,44,96,20,2,1,2
1,11,15,73,30,1,2,1
2,24,42,47,20,2,1,2
2,62,37,28,40,2,2,2
2,26,47,11,20,2,1,2
1,86,6,13,30,1,2,1
2,73,59,82,40,2,2,2
1,53,59,43,10,1,1,1
1,96,57,53,10,1,1,1
2,98,99,56,40,2,2,2
2,28,49,68,20,2,1,2
2,68,28,36,40,2,2,2
2,61,34,55,40,2,2,2
1,26,34,52,10,1,1,1
2,99,37,18,20,2,1,2
2,36,62,11,40,2,2,2
1,88,34,19,10,1,1,1
1,31,87,98,10,1,1,1
1,23,54,17,30,1,2,1
1,83,9,72,10,1,1,1
2,20,70,7,20,2,1,2
2,32,98,8,40,2,2,2
2,18,91,89,20,2,1,2
2,38,23,37,40,2,2,2
1,78,11,87,10,1,1,1
1,58,59,52,30,1,2,1
2,71,77,5,40,2,2,2
2,56,22,39,20,2,1,2
1,60,8,54,30,1,2,1
2,96,65,31,40,2,2,2
1,33,44,77,10,1,1,1
1,94,6,75,30,1,2,1
1,96,79,49,10,1,1,1
2,77,11,65,40,2,2,2
1,82,85,34,30,1,2,1
2,25,24,84,40,2,2,2
2,51,13,49,40,2,2,2
2,66,98,52,40,2,2,2
1,83,55,80,10,1,1,1
2,91,56,9,40,2,2,2
2,46,88,16,20,2,1,2
2,93,6,57,40,2,2,2
2,24,83,64,20,2,1,2
1,99,51,77,30,1,2,1
2,53,47,26,20,2,1,2
2,44,50,16,40,2,2,2
1,73,80,41,30,1,2,1
2,80,23,73,40,2,2,2
1,33,87,38,10,1,1,1
2,88,93,31,20,2,1,2
2,17,80,89,20,2,1,2
1,74,17,32,10,1,1,1
1,24,33,91,10,1,1,1
2,98,7,33,20,2,1,2
1,6,48,32,30,1,2,1
2,31,99,69,40,2,2,2
1,9,85,46,10,1,1,1
2,28,18,95,40,2,2,2
2,39,26,72,20,2,1,2
1,29,82,73,30,1,2,1
1,67,99,85,10,1,1,1
2,29,48,44,20,2,1,2
2,7,43,38,40,2,2,2
1,33,23,66,10,1,1,1
2,83,75,63,20,2,1,2
2,62,67,69,40,2,2,2
2,78,63,70,40,2,2,2
1,17,27,28,10,1,1,1
2,73,49,66,20,2,1,2
2,82,63,31,20,2,1,2
2,44,52,58,20,2,1,2
2,71,44,39,40,2,2,2
1,9,88,25,30,1,2,1
2,35,29,16,40,2,2,2
1,82,25,91,10,1,1,1
2,80,43,66,40,2,2,2
2,37,56,47,40,2,2,2
1,98,72,57,10,1,1,1
1,80,39,40,30,1,2,1
2,77,29,85,20,2,1,2
1,31,79,41,10,1,1,1
1,27,22,12,10,1,1,1
2,34,45,100,40,2,2,2
2,33,47,50,20,2,1,2
1,13,56,21,30,1,2,1
2,26,85,76,20,2,1,2
2,69,98,42,20,2,1,2
2,37,66,10,20,2,1,2
1,68,59,28,10,1,1,1
2,48,6,53,20,2,1,2
2,9,65,11,40,2,2,2
1,87,18,83,30,1,2,1
2,16,78,13,40,2,2,2
2,76,35,59,40,2,2,2
1,23,67,74,30,1,2,1
1,67,9,13,30,1,2,1
2,7,97,89,20,2,1,2
2,78,70,45,20,2,1,2
1,31,25,18,30,1,2,1
1,51,40,67,10,1,1,1
2,21,98,55,40,2,2,2
1,64,65,12,10,1,1,1
1,86,44,24,10,1,1,1
1,89,78,95,10,1,1,1
1,100,74,71,30,1,2,1
2,37,76,37,20,2,1,2
1,88,15,56,10,1,1,1
2,97,46,64,40,2,2,2
2,66,16,63,20,2,1,2
2,53,18,97,40,2,2,2
2,47,64,47,20,2,1,2
1,31,63,6,10,1,1,1
2,76,74,29,40,2,2,2
1,79,95,8,30,1,2,1
2,94,37,13,20,2,1,2
2,36,36,96,20,2,1,2
2,78,22,36,40,2,2,2
2,47,92,97,20,2,1,2
1,84,36,76,30,1,2,1
1,9,17,84,10,1,1,1
1,64,15,29,30,1,2,1
2,34,91,11,40,2,2,2
1,51,46,69,10,1,1,1
2,65,68,31,40,2,2,2
1,10,5,98,30,1,2,1
1,79,15,89,10,1,1,1
2,5,98,71,40,2,2,2
2,9,20,50,20,2,1,2
2,48,99,86,20,2,1,2
1,73,86,26,30,1,2,1
2,18,86,48,20,2,1,2
1,82,92,66,10,1,1,1
2,33,92,48,40,2,2,2
1,63,64,61,30,1,2,1
1,12,84,57,10,1,1,1
2,28,9,72,40,2,2,2
2,83,11,95,20,2,1,2
2,50,92,31,40,2,2,2
2,75,27,54,40,2,2,2
2,17,57,32,20,2,1,2
1,66,82,74,30,1,2,1
1,57,57,33,30,1,2,1
1,71,54,65,30,1,2,1
1,52,38,6,30,1,2,1
2,17,37,81,40,2,2,2
1,6,91,43,30,1,2,1
1,56,8,80,10,1,1,1
2,86,10,34,20,2,1,2
2,51,28,64,20,2,1,2
2,43,36,86,20,2,1,2
2,98,74,54,20,2,1,2
2,15,86,50,20,2,1,2
2,96,14,65,20,2,1,2
1,58,59,21,30,1,2,1
2,8,10,82,40,2,2,2
2,96,44,34,40,2,2,2
2,18,80,27,20,2,1,2
2,63,89,40,40,2,2,2
1,71,78,98,30,1,2,1
2,8,93,13,20,2,1,2
1,72,23,45,30,1,2,1
2,40,26,32,40,2,2,2
2,9,14,30,40,2,2,2
1,37,14,48,30,1,2,1
2,65,9,67,20,2,1,2
2,70,34,84,20,2,1,2
2,93,20,21,20,2,1,2
1,82,93,23,10,1,1,1
1,35,39,57,10,1,1,1
2,77,8,55,20,2,1,2
1,40,75,37,30,1,2,1
1,99,41,77,30,1,2,1
1,7,99,82,30,1,2,1
2,90,21,21,20,2,1,2
1,16,62,54,10,1,1,1
1,91,56,57,30,1,2,1
1,9,5,53,10,1,1,1
1,17,85,29,10,1,1,1
2,48,52,55,20,2,1,2
1,47,74,40,10,1,1,1
1,24,25,97,10,1,1,1
2,74,89,10,40,2,2,2
1,56,52,94,30,1,2,1
1,29,42,69,30,1,2,1
2,99,94,76,20,2,1,2
2,60,94,95,40,2,2,2
1,31,60,18,10,1,1,1
1,18,90,17,10,1,1,1
1,39,32,5,30,1,2,1
2,98,12,42,40,2,2,2
1,55,69,35,10,1,1,1
1,52,90,63,30,1,2,1
2,63,21,25,20,2,1,2
1,28,32,74,10,1,1,1
2,36,15,27,20,2,1,2
1,63,27,9,30,1,2,1
1,30,78,57,30,1,2,1
2,19,98,68,40,2,2,2
2,5,69,96,20,2,1,2
1,24,18,35,30,1,2,1
2,97,63,78,20,2,1,2
1,56,78,16,10,1,1,1
1,65,60,24,30,1,2,1
2,49,74,69,40,2,2,2
1,15,81,78,10,1,1,1
2,33,16,83,20,2,1,2
1,74,88,66,10,1,1,1
2,68,43,12,40,2,2,2
1,91,21,65,10,1,1,1
2,26,8,12,40,2,2,2
1,41,79,22,10,1,1,1
2,32,45,6,20,2,1,2
2,39,93,15,40,2,2,2
1,92,64,48,30,1,2,1
2,5,58,23,20,2,1,2
2,75,24,49,20,2,1,2
2,7,62,27,20,2,1,2
2,41,98,18,20,2,1,2
2,26,77,33,40,2,2,2
1,5,39,58,30,1,2,1
1,83,67,15,30,1,2,1
1,93,49,59,30,1,2,1
1,100,20,52,30,1,2,1
2,85,49,20,20,2,1,2
1,12,14,48,30,1,2,1
1,20,20,17,10,1,1,1
2,75,78,94,40,2,2,2
2,14,61,67,40,2,2,2
2,30,10,70,20,2,1,2
1,17,78,39,10,1,1,1
2,24,61,96,20,2,1,2
1,34,46,42,30,1,2,1
1,73,89,82,30,1,2,1
2,40,58,56,20,2,1,2
1,61,14,48,10,1,1,1
1,50,9,71,10,1,1,1
1,13,42,45,10,1,1,1
1,78,80,81,10,1,1,1
2,55,12,23,40,2,2,2
2,52,75,60,40,2,2,2
1,41,43,49,30,1,2,1
1,44,68,31,10,1,1,1
2,52,81,70,40,2,2,2
1,70,53,77,10,1,1,1
2,9,70,54,40,2,2,2
1,57,6,21,30,1,2,1
1,96,56,8,30,1,2,1
2,98,32,40,20,2,1,2
2,57,94,60,40,2,2,2
2,41,41,16,40,2,2,2
1,18,25,66,10,1,1,1
1,35,89,19,30,1,2,1
2,10,81,64,20,2,1,2
2,35,65,47,40,2,2,2
1,30,97,90,10,1,1,1
2,9,29,38,20,2,1,2
2,91,64,6,20,2,1,2
2,82,83,77,20,2,1,2
2,86,40,24,40,2,2,2
2,21,64,82,20,2,1,2
1,79,42,55,30,1,2,1
2,51,13,15,40,2,2,2
1,10,49,58,10,1,1,1
2,54,42,42,40,2,2,2
2,6,48,62,20,2,1,2
2,93,6,32,40,2,2,2
1,24,84,73,10,1,1,1
1,97,74,16,10,1,1,1
1,55,12,28,30,1,2,1
2,6,70,18,20,2,1,2
2,5,44,14,40,2,2,2
1,16,37,53,30,1,2,1
2,78,10,59,20,2,1,2
1,46,93,6,30,1,2,1
2,46,6,95,20,2,1,2
1,15,97,50,10,1,1,1
2,41,72,41,20,2,1,2
2,7,12,26,20,2,1,2
1,31,31,69,30,1,2,1
1,11,21,65,10,1,1,1
1,52,17,23,30,1,2,1
1,88,99,80,30,1,2,1
2,59,7,99,40,2,2,2
2,48,54,93,40,2,2,2
1,47,40,16,10,1,1,1
1,85,66,41,30,1,2,1
1,40,35,91,30,1,2,1
2,52,61,63,40,2,2,2
1,86,66,22,10,1,1,1
2,40,50,93,40,2,2,2
2,16,75,95,20,2,1,2
1,47,26,65,10,1,1,1
1,55,50,49,10,1,1,1
2,8,52,68,20,2,1,2
1,82,87,66,30,1,2,1
1,83,16,59,30,1,2,1
1,87,93,8,30,1,2,1
2,64,99,60,20,2,1,2
2,18,82,85,20,2,1,2
2,67,68,15,40,2,2,2
2,97,60,74,20,2,1,2
2,26,45,66,40,2,2,2
2,76,40,100,20,2,1,2
1,45,64,34,30,1,2,1
2,76,49,79,20,2,1,2
2,51,70,33,20,2,1,2
2,17,25,74,20,2,1,2
1,30,92,5,30,1,2,1
1,71,17,45,10,1,1,1
1,57,51,36,30,1,2,1
2,8,75,64,20,2,1,2
1,28,63,69,30,1,2,1
2,72,55,40,40,2,2,2
1,50,76,42,30,1,2,1
1,42,72,65,10,1,1,1
2,15,22,67,20,2,1,2
2,96,51,52,20,2,1,2
1,72,73,50,30,1,2,1
2,51,100,10,40,2,2,2
2,26,56,73,40,2,2,2
2,7,5,46,40,2,2,2
1,21,59,40,30,1,2,1
1,48,78,98,30,1,2,1
1,70,99,13,10,1,1,1
1,19,55,37,10,1,1,1
2,73,72,35,20,2,1,2
1,28,40,62,10,1,1,1
2,22,53,66,20,2,1,2
1,69,36,13,30,1,2,1
2,87,81,31,20,2,1,2
1,83,44,60,10,1,1,1
1,95,51,90,30,1,2,1
1,91,64,90,30,1,2,1
2,63,55,92,20,2,1,2
1,80,56,82,30,1,2,1
2,94,77,75,40,2,2,2
1,76,83,80,10,1,1,1
1,94,15,99,10,1,1,1
1,45,5,70,30,1,2,1
2,65,80,22,40,2,2,2
2,66,5,58,40,2,2,2
1,58,63,95,30,1,2,1
2,40,85,26,40,2,2,2
1,62,27,89,10,1,1,1
1,7,90,27,10,1,1,1
1,24,20,23,10,1,1,1
1,95,66,20,30,1,2,1
2,65,22,64,20,2,1,2
2,20,48,71,20,2,1,2
2,53,95,97,40,2,2,2
2,69,23,11,20,2,1,2
2,79,78,15,40,2,2,2
2,94,38,68,20,2,1,2
1,49,62,43,30,1,2,1
2,27,69,39,40,2,2,2
2,67,95,68,40,2,2,2
1,28,82,60,30,1,2,1
2,8,75,50,40,2,2,2
1,20,84,94,10,1,1,1
2,77,50,88,20,2,1,2
2,11,20,53,20,2,1,2
2,59,94,74,40,2,2,2
2,32,71,87,20,2,1,2
1,83,44,50,10,1,1,1
1,8,73,28,30,1,2,1
2,27,64,39,20,2,1,2
1,7,89,78,30,1,2,1
1,52,40,67,10,1,1,1
1,65,62,100,30,1,2,1
2,7,61,31,20,2,1,2
2,80,54,72,40,2,2,2
1,54,73,5,10,1,1,1
2,15,92,83,40,2,2,2
2,35,20,18,20,2,1,2
1,45,99,65,30,1,2,1
1,20,99,72,10,1,1,1
1,63,18,44,30,1,2,1
1,51,22,11,10,1,1,1
2,18,20,85,40,2,2,2
1,84,100,29,10,1,1,1
2,75,8,57,40,2,2,2
2,31,56,91,20,2,1,2
2,7,31,8,40,2,2,2
2,64,16,14,40,2,2,2
2,48,84,12,40,2,2,2
2,72,8,25,20,2,1,2
1,48,86,27,10,1,1,1
2,9,49,92,40,2,2,2
1,43,15,74,10,1,1,1
2,88,97,24,20,2,1,2
1,39,24,74,10,1,1,1
2,68,15,41,20,2,1,2
1,29,95,61,30,1,2,1
1,10,92,20,30,1,2,1
2,36,81,54,40,2,2,2
2,94,84,60,20,2,1,2
1,95,64,6,30,1,2,1
1,84,81,73,30,1,2,1
1,16,61,83,10,1,1,1
2,10,32,64,40,2,2,2
2,20,20,10,40,2,2,2
1,33,22,89,30,1,2,1
1,39,28,99,30,1,2,1
1,25,18,28,30,1,2,1
1,69,92,50,10,1,1,1
1,41,45,64,30,1,2,1
2,9,74,17,20,2,1,2
2,6,85,70,40,2,2,2
2,46,10,62,40,2,2,2
1,94,33,76,10,1,1,1
2,34,24,59,20,2,1,2
2,81,66,5,20,2,1,2
2,28,44,81,20,2,1,2
1,15,64,47,10,1,1,1
2,49,44,14,20,2,1,2
2,34,95,74,20,2,1,2
2,59,89,8,20,2,1,2
2,46,49,57,40,2,2,2
1,65,29,82,30,1,2,1
2,10,20,60,40,2,2,2
2,17,38,51,40,2,2,2
1,13,67,22,10,1,1,1
1,63,31,80,30,1,2,1
2,77,69,87,20,2,1,2
2,7,36,39,20,2,1,2
1,84,25,5,30,1,2,1
1,71,68,57,30,1,2,1
1,66,100,64,10,1,1,1
2,91,81,69,20,2,1,2
1,82,20,82,10,1,1,1
1,60,57,60,10,1,1,1
1,63,43,38,30,1,2,1
2,53,76,18,40,2,2,2
2,5,29,86,20,2,1,2
1,98,86,18,30,1,2,1
2,33,98,54,20,2,1,2
2,89,83,60,20,2,1,2
2,36,38,9,20,2,1,2
1,7,12,33,10,1,1,1
2,67,99,29,40,2,2,2
1,30,10,58,10,1,1,1
1,89,88,48,30,1,2,1
1,63,53,59,10,1,1,1
1,68,26,5,10,1,1,1
2,52,92,77,40,2,2,2
2,85,58,30,40,2,2,2
1,41,17,30,10,1,1,1
1,37,69,27,30,1,2,1
2,31,91,98,40,2,2,2
2,64,44,34,40,2,2,2
2,14,68,49,40,2,2,2
2,40,65,43,40,2,2,2
2,82,79,29,40,2,2,2
2,91,59,89,20,2,1,2
2,26,50,87,40,2,2,2
2,49,85,54,20,2,1,2
2,55,21,34,40,2,2,2
1,32,66,72,10,1,1,1
2,43,78,90,20,2,1,2
2,12,79,87,40,2,2,2
2,36,24,24,20,2,1,2
1,52,27,88,30,1,2,1
2,68,32,82,40,2,2,2
2,77,19,80,40,2,2,2
2,99,20,13,20,2,1,2
2,27,39,41,40,2,2,2
2,31,48,30,40,2,2,2
1,22,77,78,10,1,1,1
1,25,29,38,30,1,2,1
2,35,15,75,40,2,2,2
2,71,83,79,40,2,2,2
1,77,30,65,10,1,1,1
2,61,8,6,20,2,1,2
2,98,95,81,40,2,2,2
2,45,88,21,40,2,2,2
2,97,81,24,40,2,2,2
1,13,89,80,30,1,2,1
2,8,37,58,40,2,2,2
1,34,90,91,10,1,1,1
1,56,85,86,10,1,1,1
2,38,16,80,20,2,1,2
2,5,97,54,20,2,1,2
2,5,91,92,40,2,2,2
2,96,58,46,20,2,1,2
1,98,34,95,10,1,1,1
1,69,97,56,10,1,1,1
2,82,80,32,40,2,2,2
2,35,49,35,20,2,1,2
2,63,87,27,40,2,2,2
2,44,38,53,40,2,2,2
1,65,67,57,10,1,1,1
1,91,96,61,10,1,1,1
2,77,39,45,20,2,1,2
1,38,97,38,30,1,2,1
1,19,100,12,30,1,2,1
1,85,14,86,10,1,1,1
2,58,96,76,20,2,1,2
1,10,87,87,10,1,1,1
2,30,8,56,20,2,1,2
1,87,96,49,30,1,2,1
1,30,95,11,10,1,1,1
2,79,86,56,20,2,1,2
1,34,6,68,10,1,1,1
2,57,89,19,40,2,2,2
2,10,19,20,20,2,1,2
1,37,70,74,10,1,1,1
2,33,39,78,20,2,1,2
1,14,99,81,30,1,2,1
1,100,53,92,30,1,2,1
1,51,46,75,30,1,2,1
1,93,87,23,30,1,2,1
1,54,27,77,10,1,1,1
2,73,33,33,20,2,1,2
1,76,63,16,30,1,2,1
2,16,95,85,20,2,1,2
2,65,46,93,40,2,2,2
2,20,45,86,40,2,2,2
1,12,27,74,30,1,2,1
1,83,35,46,10,1,1,1
1,15,65,40,30,1,2,1
1,75,97,100,30,1,2,1
2,35,75,40,40,2,2,2
1,6,29,59,30,1,2,1
1,10,86,67,10,1,1,1
2,14,45,5,40,2,2,2
2,11,79,62,20,2,1,2
2,24,80,97,20,2,1,2
1,61,95,87,10,1,1,1
1,71,24,10,30,1,2,1
2,62,93,55,40,2,2,2
2,57,38,93,40,2,2,2
2,51,67,92,40,2,2,2
1,22,14,36,30,1,2,1
1,52,14,95,10,1,1,1
1,34,100,67,30,1,2,1
1,99,11,93,10,1,1,1
2,38,7,87,20,2,1,2
2,71,69,22,40,2,2,2
1,9,39,69,30,1,2,1
1,5,39,31,30,1,2,1
2,31,74,5,20,2,1,2
1,82,84,46,10,1,1,1
2,74,52,100,40,2,2,2
2,33,8,44,20,2,1,2
2,16,59,28,20,2,1,2
2,33,41,19,20,2,1,2
2,42,49,16,20,2,1,2
2,47,85,24,20,2,1,2
2,23,96,5,20,2,1,2
2,17,58,56,40,2,2,2
1,28,6,47,30,1,2,1
2,94,22,74,40,2,2,2
1,76,41,97,30,1,2,1
1,33,15,90,30,1,2,1
2,22,54,66,20,2,1,2
1,51,68,100,30,1,2,1
2,31,89,54,40,2,2,2
2,54,85,6,20,2,1,2
2,36,30,89,40,2,2,2
2,59,92,34,20,2,1,2
1,49,87,52,10,1,1,1
1,100,52,50,30,1,2,1
2,42,20,94,40,2,2,2
2,50,42,79,20,2,1,2
1,27,74,32,10,1,1,1
2,34,50,64,20,2,1,2
1,69,29,93,30,1,2,1
2,60,73,72,40,2,2,2
1,60,32,59,10,1,1,1
2,27,49,40,40,2,2,2
2,22,23,89,20,2,1,2
2,92,67,18,40,2,2,2
2,13,9,20,40,2,2,2
2,64,59,96,40,2,2,2
1,40,73,88,10,1,1,1
2,61,54,65,20,2,1,2
2,29,99,71,40,2,2,2
1,86,86,37,30,1,2,1
1,20,38,58,30,1,2,1
2,52,8,44,40,2,2,2
2,100,50,57,20,2,1,2
2,73,54,59,20,2,1,2
2,93,5,38,20,2,1,2
1,97,41,22,30,1,2,1
1,41,11,99,10,1,1,1
2,54,70,47,20,2,1,2
2,86,7,66,40,2,2,2
1,24,19,62,10,1,1,1
2,85,44,7,40,2,2,2
1,37,77,43,30,1,2,1
2,30,28,32,40,2,2,2
1,39,93,37,10,1,1,1
1,47,50,37,30,1,2,1
1,72,65,56,10,1,1,1
2,25,27,31,20,2,1,2
1,24,18,85,10,1,1,1
1,50,12,53,10,1,1,1
1,36,70,83,30,1,2,1
1,97,17,54,10,1,1,1
2,59,75,21,20,2,1,2
2,56,96,57,40,2,2,2
2,50,73,79,20,2,1,2
1,52,60,81,30,1,2,1
1,81,83,6,10,1,1,1
1,37,97,59,10,1,1,1
1,74,66,78,10,1,1,1
2,13,24,14,20,2,1,2
1,32,11,30,30,1,2,1
2,19,48,22,20,2,1,2
1,13,79,58,30,1,2,1
2,5,26,15,20,2,1,2
1,87,43,51,10,1,1,1
2,53,21,20,40,2,2,2
1,31,27,61,30,1,2,1
1,17,26,94,10,1,1,1
2,83,51,39,20,2,1,2
2,40,53,8,20,2,1,2
2,99,97,8,20,2,1,2
2,55,59,79,20,2,1,2
2,32,93,43,40,2,2,2
2,40,97,23,40,2,2,2
1,73,19,19,10,1,1,1
2,72,62,8,20,2,1,2
1,49,36,51,30,1,2,1
2,29,30,72,20,2,1,2
2,51,11,64,40,2,2,2
1,67,35,54,30,1,2,1
1,45,40,8,30,1,2,1
1,60,77,40,30,1,2,1
2,55,100,70,40,2,2,2
2,64,95,56,40,2,2,2
2,5,21,40,40,2,2,2
2,58,21,11,20,2,1,2
1,76,30,57,10,1,1,1
2,11,6,26,20,2,1,2
1,80,87,5,10,1,1,1
2,16,55,92,20,2,1,2
1,31,22,39,10,1,1,1
2,96,88,7,20,2,1,2
1,29,55,17,10,1,1,1
1,79,99,50,30,1,2,1
1,18,38,99,30,1,2,1
2,6,83,78,40,2,2,2
1,24,67,20,10,1,1,1
1,80,83,28,30,1,2,1
1,84,83,19,10,1,1,1
2,36,41,30,40,2,2,2
1,90,40,78,10,1,1,1
2,46,8,13,20,2,1,2
2,70,69,23,20,2,1,2
1,90,86,52,10,1,1,1
1,36,18,29,10,1,1,1
2,45,91,32,40,2,2,2
1,37,83,81,10,1,1,1
2,43,34,15,20,2,1,2
2,41,96,14,20,2,1,2
1,56,71,37,30,1,2,1
2,97,12,91,20,2,1,2
1,90,45,37,30,1,2,1
2,72,79,10,20,2,1,2
1,54,21,35,10,1,1,1
2,60,77,75,40,2,2,2
2,63,73,18,40,2,2,2
1,49,22,15,10,1,1,1
2,25,50,36,40,2,2,2
2,96,69,80,20,2,1,2
1,83,99,35,30,1,2,1
2,77,54,26,20,2,1,2
1,46,25,25,10,1,1,1
2,74,88,42,40,2,2,2
2,37,72,100,40,2,2,2
1,60,44,60,30,1,2,1
1,21,56,6,10,1,1,1
1,59,7,90,30,1,2,1
1,21,70,90,10,1,1,1
1,84,82,8,10,1,1,1
2,41,20,48,20,2,1,2
1,28,34,36,30,1,2,1
1,42,26,34,30,1,2,1
1,78,86,32,10,1,1,1
2,70,83,14,40,2,2,2
2,49,61,17,40,2,2,2
2,35,77,90,40,2,2,2
1,27,78,84,10,1,1,1
1,93,63,10,30,1,2,1
2,36,61,53,20,2,1,2
2,64,14,44,40,2,2,2
2,22,65,36,40,2,2,2
2,83,39,100,40,2,2,2
1,47,39,74,10,1,1,1
2,43,20,41,40,2,2,2
2,46,76,62,20,2,1,2
1,72,99,5,30,1,2,1
1,11,84,16,10,1,1,1
2,73,92,45,20,2,1,2
1,16,30,27,10,1,1,1
2,76,30,100,20,2,1,2
2,98,15,28,20,2,1,2
1,28,78,83,30,1,2,1
1,56,76,21,30,1,2,1
2,37,51,45,40,2,2,2
1,36,21,62,30,1,2,1
1,10,94,40,10,1,1,1
1,14,76,94,10,1,1,1
2,43,95,9,40,2,2,2
2,31,47,97,40,2,2,2
2,86,93,77,20,2,1,2
1,7,46,19,30,1,2,1
1,47,67,22,10,1,1,1
1,34,49,94,10,1,1,1
1,30,24,44,30,1,2,1
2,26,28,98,40,2,2,2
2,62,42,21,40,2,2,2
1,25,32,30,10,1,1,1
2,31,27,99,40,2,2,2
1,48,42,51,10,1,1,1
1,83,65,7,30,1,2,1
1,41,65,99,10,1,1,1
1,72,80,78,10,1,1,1
1,72,70,46,10,1,1,1
2,62,90,93,20,2,1,2
1,38,49,88,10,1,1,1
1,70,37,77,10,1,1,1
1,72,92,34,30,1,2,1
1,70,29,23,10,1,1,1
1,17,34,12,10,1,1,1
1,83,37,31,30,1,2,1
1,36,62,34,30,1,2,1
2,82,45,96,20,2,1,2
2,49,66,9,20,2,1,2
1,71,36,47,30,1,2,1
2,66,14,48,40,2,2,2
2,72,95,56,20,2,1,2
2,72,34,9,20,2,1,2
2,34,51,29,40,2,2,2
1,17,64,29,30,1,2,1
2,29,9,95,40,2,2,2
2,66,19,55,40,2,2,2
2,73,25,36,40,2,2,2
1,76,70,30,30,1,2,1
2,21,41,41,20,2,1,2
1,62,14,80,30,1,2,1
2,63,63,87,20,2,1,2
2,5,35,29,40,2,2,2
1,21,59,99,10,1,1,1
1,93,45,87,30,1,2,1
1,38,30,9,10,1,1,1
2,30,78,25,20,2,1,2
2,30,20,47,40,2,2,2
1,7,93,38,30,1,2,1
1,7,65,58,10,1,1,1
1,70,8,88,30,1,2,1
2,79,33,88,40,2,2,2
2,9,84,24,40,2,2,2
2,31,64,64,40,2,2,2
2,49,83,50,20,2,1,2
1,68,95,8,10,1,1,1
2,17,42,35,20,2,1,2
1,44,79,77,30,1,2,1
1,5,50,91,30,1,2,1
1,93,32,6,10,1,1,1
1,12,43,73,30,1,2,1
1,63,30,49,30,1,2,1
1,62,78,26,30,1,2,1
2,43,41,78,20,2,1,2
2,63,97,11,40,2,2,2
1,34,86,33,10,1,1,1
1,74,89,40,10,1,1,1
1,24,79,31,10,1,1,1
1,10,60,85,10,1,1,1
2,10,68,97,40,2,2,2
2,63,80,17,40,2,2,2
1,49,61,77,10,1,1,1
2,55,82,63,20,2,1,2
2,25,48,51,40,2,2,2
2,48,24,47,20,2,1,2
2,22,55,64,20,2,1,2
1,6,57,27,10,1,1,1
1,24,49,52,10,1,1,1
2,21,11,72,20,2,1,2
1,73,77,44,10,1,1,1
2,20,98,44,40,2,2,2
2,33,49,30,40,2,2,2
1,38,14,40,10,1,1,1
1,44,73,96,10,1,1,1
2,88,86,26,40,2,2,2
1,50,34,43,10,1,1,1
1,13,39,21,30,1,2,1
1,44,59,37,30,1,2,1
1,47,19,96,30,1,2,1
2,22,68,9,40,2,2,2
2,73,8,60,40,2,2,2
1,65,32,11,10,1,1,1
2,30,45,45,20,2,1,2
1,72,90,42,10,1,1,1
1,7,68,5,30,1,2,1
2,18,65,53,20,2,1,2
1,35,86,78,10,1,1,1
2,5,33,80,40,2,2,2
1,84,95,7,30,1,2,1
2,49,76,88,20,2,1,2
1,19,68,45,30,1,2,1
2,37,15,77,40,2,2,2
1,7,9,79,10,1,1,1
2,13,26,65,40,2,2,2
1,40,7,73,30,1,2,1
2,27,41,35,40,2,2,2
1,12,64,100,30,1,2,1
2,35,85,37,40,2,2,2
2,33,25,41,20,2,1,2
2,43,59,44,40,2,2,2
1,7,34,7,10,1,1,1
2,97,96,31,40,2,2,2
1,79,46,80,30,1,2,1
