Embalaje,Ancho,Largo,Alto,Procedencia,Manipulacion,Temperatura,Protocolo
1,48,15,96,C,Normal,Refrigerado,1
2,12,65,58,D,Fragil,Refrigerado,2
1,19,40,78,A,Normal,Ambiente,1
2,32,89,19,D,Fragil,Refrigerado,2
1,31,99,95,C,Normal,Refrigerado,1
2,54,60,42,D,Fragil,Refrigerado,2
1,28,10,21,A,Normal,Ambiente,1
2,75,18,37,B,Fragil,Ambiente,2
1,28,33,37,C,Normal,Refrigerado,1
2,72,21,70,B,Fragil,Ambiente,2
2,59,91,40,B,Fragil,Ambiente,2
1,22,76,29,C,Normal,Refrigerado,1
2,54,53,37,D,Fragil,Refrigerado,2
1,95,53,92,A,Normal,Ambiente,1
1,63,5,62,C,Normal,Refrigerado,1
1,12,11,92,C,Normal,Refrigerado,1
2,10,27,46,D,Fragil,Refrigerado,2
2,46,6,68,B,Fragil,Ambiente,2
1,14,65,22,C,Normal,Refrigerado,1
2,11,90,83,D,Fragil,Refrigerado,2
1,37,57,44,C,Normal,Refrigerado,1
1,14,40,44,A,Normal,Ambiente,1
1,95,54,23,A,Normal,Ambiente,1
2,94,59,21,D,Fragil,Refrigerado,2
1,28,97,86,C,Normal,Refrigerado,1
1,84,46,35,C,Normal,Refrigerado,1
1,34,42,60,C,Normal,Refrigerado,1
2,73,41,88,B,Fragil,Ambiente,2
1,49,13,85,A,Normal,Ambiente,1
1,77,89,20,A,Normal,Ambiente,1
2,68,5,83,D,Fragil,Refrigerado,2
1,98,5,78,A,Normal,Ambiente,1
2,84,79,60,B,Fragil,Ambiente,2
2,35,20,5,B,Fragil,Ambiente,2
2,59,22,100,D,Fragil,Refrigerado,2
2,15,75,60,B,Fragil,Ambiente,2
2,24,94,49,D,Fragil,Refrigerado,2
1,87,83,29,C,Normal,Refrigerado,1
1,55,48,78,C,Normal,Refrigerado,1
2,10,70,49,D,Fragil,Refrigerado,2
2,50,63,85,B,Fragil,Ambiente,2
1,72,56,74,C,Normal,Refrigerado,1
1,91,67,20,C,Normal,Refrigerado,1
1,5,57,16,C,Normal,Refrigerado,1
1,31,23,58,C,Normal,Refrigerado,1
2,39,30,15,D,Fragil,Refrigerado,2
1,42,15,6,A,Normal,Ambiente,1
1,39,92,18,C,Normal,Refrigerado,1
2,52,89,68,B,Fragil,Ambiente,2
2,77,44,73,B,Fragil,Ambiente,2
1,30,79,66,A,Normal,Ambiente,1
2,42,9,43,B,Fragil,Ambiente,2
2,55,67,78,D,Fragil,Refrigerado,2
1,72,49,85,C,Normal,Refrigerado,1
2,34,30,66,D,Fragil,Refrigerado,2
2,26,37,89,B,Fragil,Ambiente,2
2,69,32,13,B,Fragil,Ambiente,2
2,17,49,10,B,Fragil,Ambiente,2
2,44,99,57,B,Fragil,Ambiente,2
1,93,5,28,C,Normal,Refrigerado,1
1,6,22,74,A,Normal,Ambiente,1
1,74,68,76,C,Normal,Refrigerado,1
2,61,83,75,D,Fragil,Refrigerado,2
2,68,36,44,D,Fragil,Refrigerado,2
2,27,38,34,D,Fragil,Refrigerado,2
1,18,91,48,C,Normal,Refrigerado,1
2,83,35,75,D,Fragil,Refrigerado,2
2,35,8,77,D,Fragil,Refrigerado,2
2,55,87,55,B,Fragil,Ambiente,2
1,38,85,45,C,Normal,Refrigerado,1
2,97,60,98,B,Fragil,Ambiente,2
2,65,86,24,B,Fragil,Ambiente,2
2,86,40,16,B,Fragil,Ambiente,2
2,60,21,65,B,Fragil,Ambiente,2
1,21,75,53,A,Normal,Ambiente,1
2,72,35,39,D,Fragil,Refrigerado,2
2,93,12,91,B,Fragil,Ambiente,2
1,57,63,18,A,Normal,Ambiente,1
1,46,33,86,A,Normal,Ambiente,1
1,38,26,31,A,Normal,Ambiente,1
1,26,14,83,C,Normal,Refrigerado,1
2,34,50,63,B,Fragil,Ambiente,2
1,20,59,36,C,Normal,Refrigerado,1
1,39,66,77,A,Normal,Ambiente,1
1,58,5,33,A,Normal,Ambiente,1
2,42,93,96,D,Fragil,Refrigerado,2
2,15,46,45,D,Fragil,Refrigerado,2
1,41,54,32,A,Normal,Ambiente,1
2,47,95,91,B,Fragil,Ambiente,2
2,7,84,17,D,Fragil,Refrigerado,2
1,15,75,35,A,Normal,Ambiente,1
2,79,9,55,B,Fragil,Ambiente,2
2,48,73,36,D,Fragil,Refrigerado,2
2,6,7,77,B,Fragil,Ambiente,2
2,17,45,42,B,Fragil,Ambiente,2
1,87,38,44,A,Normal,Ambiente,1
2,32,81,51,B,Fragil,Ambiente,2
1,42,41,47,A,Normal,Ambiente,1
2,51,52,21,D,Fragil,Refrigerado,2
2,21,9,85,D,Fragil,Refrigerado,2
2,32,40,42,B,Fragil,Ambiente,2
2,53,67,81,B,Fragil,Ambiente,2
1,84,39,78,A,Normal,Ambiente,1
2,31,35,35,D,Fragil,Refrigerado,2
2,23,78,16,B,Fragil,Ambiente,2
1,33,44,41,C,Normal,Refrigerado,1
2,63,67,30,B,Fragil,Ambiente,2
1,83,16,47,A,Normal,Ambiente,1
1,76,16,38,A,Normal,Ambiente,1
1,75,82,39,C,Normal,Refrigerado,1
2,62,11,67,D,Fragil,Refrigerado,2
2,96,94,71,D,Fragil,Refrigerado,2
2,91,70,62,D,Fragil,Refrigerado,2
2,74,47,18,D,Fragil,Refrigerado,2
1,16,45,8,C,Normal,Refrigerado,1
2,88,97,62,D,Fragil,Refrigerado,2
2,50,39,94,D,Fragil,Refrigerado,2
1,50,12,63,A,Normal,Ambiente,1
1,88,83,79,C,Normal,Refrigerado,1
2,43,87,37,D,Fragil,Refrigerado,2
2,13,93,71,B,Fragil,Ambiente,2
2,93,31,47,D,Fragil,Refrigerado,2
2,48,53,47,B,Fragil,Ambiente,2
1,24,65,94,A,Normal,Ambiente,1
2,91,46,95,B,Fragil,Ambiente,2
2,20,99,86,D,Fragil,Refrigerado,2
1,25,70,29,A,Normal,Ambiente,1
1,25,46,39,C,Normal,Refrigerado,1
2,69,6,90,B,Fragil,Ambiente,2
1,74,84,74,A,Normal,Ambiente,1
2,20,82,84,B,Fragil,Ambiente,2
2,71,18,16,D,Fragil,Refrigerado,2
2,100,66,60,D,Fragil,Refrigerado,2
2,46,28,89,B,Fragil,Ambiente,2
2,25,34,77,B,Fragil,Ambiente,2
2,21,60,22,D,Fragil,Refrigerado,2
2,57,55,55,B,Fragil,Ambiente,2
2,24,34,53,D,Fragil,Refrigerado,2
1,81,90,46,C,Normal,Refrigerado,1
1,58,81,63,C,Normal,Refrigerado,1
1,6,60,80,C,Normal,Refrigerado,1
1,11,42,11,A,Normal,Ambiente,1
2,37,65,86,B,Fragil,Ambiente,2
1,63,13,52,A,Normal,Ambiente,1
1,79,84,69,C,Normal,Refrigerado,1
1,77,62,63,A,Normal,Ambiente,1
2,36,85,17,B,Fragil,Ambiente,2
1,99,7,42,C,Normal,Refrigerado,1
2,62,93,47,B,Fragil,Ambiente,2
2,87,70,68,B,Fragil,Ambiente,2
1,46,50,23,A,Normal,Ambiente,1
2,61,99,75,D,Fragil,Refrigerado,2
2,30,89,32,B,Fragil,Ambiente,2
2,96,49,6,D,Fragil,Refrigerado,2
1,16,89,71,A,Normal,Ambiente,1
1,31,33,74,A,Normal,Ambiente,1
1,97,37,72,A,Normal,Ambiente,1
2,74,42,11,B,Fragil,Ambiente,2
1,84,68,60,C,Normal,Refrigerado,1
2,99,5,58,B,Fragil,Ambiente,2
1,17,9,56,C,Normal,Refrigerado,1
2,73,92,85,D,Fragil,Refrigerado,2
1,88,91,43,A,Normal,Ambiente,1
2,12,16,78,D,Fragil,Refrigerado,2
2,16,100,52,D,Fragil,Refrigerado,2
1,33,93,29,A,Normal,Ambiente,1
2,93,57,84,D,Fragil,Refrigerado,2
1,18,85,77,C,Normal,Refrigerado,1
2,24,67,78,B,Fragil,Ambiente,2
2,50,60,15,B,Fragil,Ambiente,2
2,54,63,23,B,Fragil,Ambiente,2
2,48,31,44,B,Fragil,Ambiente,2
2,23,12,55,B,Fragil,Ambiente,2
2,44,91,64,D,Fragil,Refrigerado,2
1,76,65,89,C,Normal,Refrigerado,1
2,14,66,91,B,Fragil,Ambiente,2
1,54,98,25,A,Normal,Ambiente,1
2,27,35,54,B,Fragil,Ambiente,2
1,18,83,58,A,Normal,Ambiente,1
1,79,55,13,A,Normal,Ambiente,1
1,89,83,54,A,Normal,Ambiente,1
1,98,55,64,A,Normal,Ambiente,1
1,42,9,78,A,Normal,Ambiente,1
1,62,75,97,A,Normal,Ambiente,1
1,25,89,17,C,Normal,Refrigerado,1
1,61,86,36,C,Normal,Refrigerado,1
2,83,41,50,D,Fragil,Refrigerado,2
2,72,47,32,B,Fragil,Ambiente,2
2,12,51,31,D,Fragil,Refrigerado,2
2,47,29,26,B,Fragil,Ambiente,2
2,69,60,87,B,Fragil,Ambiente,2
1,29,34,7,A,Normal,Ambiente,1
1,17,100,31,C,Normal,Refrigerado,1
1,29,14,84,A,Normal,Ambiente,1
1,90,83,11,A,Normal,Ambiente,1
2,26,94,12,B,Fragil,Ambiente,2
2,67,50,63,B,Fragil,Ambiente,2
1,58,82,59,A,Normal,Ambiente,1
2,13,48,7,B,Fragil,Ambiente,2
2,42,19,86,B,Fragil,Ambiente,2
1,70,60,99,A,Normal,Ambiente,1
1,84,84,50,A,Normal,Ambiente,1
2,24,98,31,D,Fragil,Refrigerado,2
1,62,15,88,C,Normal,Refrigerado,1
1,93,57,75,C,Normal,Refrigerado,1
2,14,80,45,B,Fragil,Ambiente,2
1,27,95,11,C,Normal,Refrigerado,1
1,11,31,87,A,Normal,Ambiente,1
2,97,55,39,B,Fragil,Ambiente,2
1,10,85,93,A,Normal,Ambiente,1
2,42,37,60,D,Fragil,Refrigerado,2
1,99,92,38,C,Normal,Refrigerado,1
1,27,87,21,C,Normal,Refrigerado,1
1,23,8,57,A,Normal,Ambiente,1
1,86,18,83,C,Normal,Refrigerado,1
1,42,76,64,A,Normal,Ambiente,1
2,17,66,77,D,Fragil,Refrigerado,2
1,60,19,17,A,Normal,Ambiente,1
1,10,76,79,A,Normal,Ambiente,1
2,45,59,6,B,Fragil,Ambiente,2
2,31,22,54,B,Fragil,Ambiente,2
2,87,79,15,D,Fragil,Refrigerado,2
1,26,59,41,C,Normal,Refrigerado,1
2,95,62,41,D,Fragil,Refrigerado,2
2,93,35,39,B,Fragil,Ambiente,2
2,55,30,6,D,Fragil,Refrigerado,2
2,44,20,31,B,Fragil,Ambiente,2
2,37,95,9,D,Fragil,Refrigerado,2
1,30,13,32,A,Normal,Ambiente,1
2,84,23,40,B,Fragil,Ambiente,2
2,87,26,91,D,Fragil,Refrigerado,2
1,70,78,24,A,Normal,Ambiente,1
1,77,10,65,A,Normal,Ambiente,1
2,48,32,77,B,Fragil,Ambiente,2
2,93,73,14,D,Fragil,Refrigerado,2
2,36,94,72,D,Fragil,Refrigerado,2
2,8,29,53,D,Fragil,Refrigerado,2
2,11,69,39,B,Fragil,Ambiente,2
2,84,19,10,B,Fragil,Ambiente,2
1,96,48,19,A,Normal,Ambiente,1
2,73,13,5,B,Fragil,Ambiente,2
1,33,90,50,C,Normal,Refrigerado,1
2,41,57,10,D,Fragil,Refrigerado,2
1,31,53,66,C,Normal,Refrigerado,1
1,52,90,83,C,Normal,Refrigerado,1
2,71,48,47,B,Fragil,Ambiente,2
2,35,60,87,B,Fragil,Ambiente,2
1,20,77,9,A,Normal,Ambiente,1
1,83,89,58,A,Normal,Ambiente,1
1,75,75,98,A,Normal,Ambiente,1
2,68,49,71,D,Fragil,Refrigerado,2
1,21,93,14,C,Normal,Refrigerado,1
2,35,37,17,B,Fragil,Ambiente,2
2,32,56,16,D,Fragil,Refrigerado,2
2,8,31,85,D,Fragil,Refrigerado,2
1,67,9,26,A,Normal,Ambiente,1
2,96,42,32,B,Fragil,Ambiente,2
1,91,56,28,C,Normal,Refrigerado,1
2,60,30,91,D,Fragil,Refrigerado,2
2,91,35,42,D,Fragil,Refrigerado,2
1,99,61,71,A,Normal,Ambiente,1
2,53,70,76,B,Fragil,Ambiente,2
1,41,6,33,A,Normal,Ambiente,1
2,99,55,33,B,Fragil,Ambiente,2
2,90,38,46,D,Fragil,Refrigerado,2
1,8,100,72,A,Normal,Ambiente,1
1,30,54,52,C,Normal,Refrigerado,1
1,36,28,14,A,Normal,Ambiente,1
2,93,19,59,D,Fragil,Refrigerado,2
1,97,73,18,C,Normal,Refrigerado,1
2,83,12,23,B,Fragil,Ambiente,2
2,83,92,27,B,Fragil,Ambiente,2
1,50,41,58,C,Normal,Refrigerado,1
2,48,90,81,D,Fragil,Refrigerado,2
2,20,71,92,B,Fragil,Ambiente,2
1,11,72,52,A,Normal,Ambiente,1
1,82,73,13,A,Normal,Ambiente,1
2,69,38,15,D,Fragil,Refrigerado,2
2,24,26,95,B,Fragil,Ambiente,2
2,10,89,59,D,Fragil,Refrigerado,2
1,21,37,5,A,Normal,Ambiente,1
2,45,28,84,D,Fragil,Refrigerado,2
1,63,27,95,A,Normal,Ambiente,1
1,69,71,84,C,Normal,Refrigerado,1
1,36,29,74,A,Normal,Ambiente,1
1,84,54,81,C,Normal,Refrigerado,1
1,12,8,57,C,Normal,Refrigerado,1
1,55,12,47,A,Normal,Ambiente,1
1,75,75,24,C,Normal,Refrigerado,1
1,37,9,8,A,Normal,Ambiente,1
1,19,69,92,C,Normal,Refrigerado,1
2,16,75,73,B,Fragil,Ambiente,2
2,44,63,55,D,Fragil,Refrigerado,2
1,76,33,86,A,Normal,Ambiente,1
1,14,27,89,C,Normal,Refrigerado,1
2,20,95,21,B,Fragil,Ambiente,2
2,9,20,62,B,Fragil,Ambiente,2
2,76,77,28,B,Fragil,Ambiente,2
2,28,54,26,B,Fragil,Ambiente,2
2,74,45,68,D,Fragil,Refrigerado,2
1,51,67,91,C,Normal,Refrigerado,1
2,5,94,80,D,Fragil,Refrigerado,2
2,43,90,65,B,Fragil,Ambiente,2
1,42,11,34,C,Normal,Refrigerado,1
2,9,30,49,D,Fragil,Refrigerado,2
2,80,83,44,B,Fragil,Ambiente,2
2,62,81,91,B,Fragil,Ambiente,2
1,79,19,90,C,Normal,Refrigerado,1
2,75,9,9,D,Fragil,Refrigerado,2
2,69,58,98,B,Fragil,Ambiente,2
1,75,44,27,A,Normal,Ambiente,1
2,96,28,67,B,Fragil,Ambiente,2
2,100,52,73,B,Fragil,Ambiente,2
2,18,83,21,B,Fragil,Ambiente,2
1,51,40,85,C,Normal,Refrigerado,1
2,71,93,30,D,Fragil,Refrigerado,2
2,48,19,82,B,Fragil,Ambiente,2
1,42,37,20,A,Normal,Ambiente,1
2,97,95,28,D,Fragil,Refrigerado,2
2,29,72,43,D,Fragil,Refrigerado,2
1,51,92,28,A,Normal,Ambiente,1
2,68,55,5,D,Fragil,Refrigerado,2
2,98,68,49,B,Fragil,Ambiente,2
1,40,21,17,A,Normal,Ambiente,1
2,48,51,62,D,Fragil,Refrigerado,2
1,88,72,75,C,Normal,Refrigerado,1
1,84,18,67,A,Normal,Ambiente,1
2,55,66,7,B,Fragil,Ambiente,2
2,7,12,96,D,Fragil,Refrigerado,2
1,15,59,5,C,Normal,Refrigerado,1
1,8,77,22,C,Normal,Refrigerado,1
2,80,28,29,D,Fragil,Refrigerado,2
2,14,84,16,D,Fragil,Refrigerado,2
1,25,57,83,C,Normal,Refrigerado,1
2,66,30,43,B,Fragil,Ambiente,2
1,7,89,44,C,Normal,Refrigerado,1
2,85,98,12,D,Fragil,Refrigerado,2
2,72,5,89,B,Fragil,Ambiente,2
1,93,21,64,C,Normal,Refrigerado,1
2,10,20,62,D,Fragil,Refrigerado,2
2,94,31,31,B,Fragil,Ambiente,2
2,58,64,67,B,Fragil,Ambiente,2
2,76,63,25,D,Fragil,Refrigerado,2
2,83,59,79,B,Fragil,Ambiente,2
2,13,91,96,B,Fragil,Ambiente,2
2,35,24,87,B,Fragil,Ambiente,2
1,79,31,70,C,Normal,Refrigerado,1
2,69,10,84,B,Fragil,Ambiente,2
2,23,99,98,D,Fragil,Refrigerado,2
2,34,32,87,B,Fragil,Ambiente,2
1,62,32,15,A,Normal,Ambiente,1
2,64,65,5,B,Fragil,Ambiente,2
2,6,44,74,B,Fragil,Ambiente,2
1,29,20,42,A,Normal,Ambiente,1
1,69,22,23,A,Normal,Ambiente,1
2,6,81,31,B,Fragil,Ambiente,2
1,93,82,11,A,Normal,Ambiente,1
1,85,38,61,C,Normal,Refrigerado,1
2,58,10,66,D,Fragil,Refrigerado,2
1,45,17,57,C,Normal,Refrigerado,1
1,69,26,49,A,Normal,Ambiente,1
2,100,22,64,D,Fragil,Refrigerado,2
1,89,77,62,A,Normal,Ambiente,1
1,70,77,94,A,Normal,Ambiente,1
1,12,22,41,C,Normal,Refrigerado,1
2,58,16,83,D,Fragil,Refrigerado,2
1,35,28,82,A,Normal,Ambiente,1
1,18,30,64,A,Normal,Ambiente,1
1,23,42,99,C,Normal,Refrigerado,1
2,40,40,10,D,Fragil,Refrigerado,2
2,90,74,65,D,Fragil,Refrigerado,2
2,64,98,11,B,Fragil,Ambiente,2
2,20,40,63,D,Fragil,Refrigerado,2
2,54,95,90,B,Fragil,Ambiente,2
1,37,68,55,C,Normal,Refrigerado,1
1,48,52,10,C,Normal,Refrigerado,1
1,20,91,26,A,Normal,Ambiente,1
2,8,81,87,D,Fragil,Refrigerado,2
1,46,36,47,C,Normal,Refrigerado,1
1,37,88,40,C,Normal,Refrigerado,1
2,18,84,63,D,Fragil,Refrigerado,2
2,36,56,77,D,Fragil,Refrigerado,2
1,41,33,58,A,Normal,Ambiente,1
1,21,54,51,C,Normal,Refrigerado,1
1,39,95,14,C,Normal,Refrigerado,1
2,25,92,39,D,Fragil,Refrigerado,2
1,67,87,65,C,Normal,Refrigerado,1
1,26,59,29,A,Normal,Ambiente,1
2,55,7,48,B,Fragil,Ambiente,2
1,36,89,65,A,Normal,Ambiente,1
2,78,88,93,B,Fragil,Ambiente,2
1,79,66,57,C,Normal,Refrigerado,1
1,99,64,29,A,Normal,Ambiente,1
1,46,33,15,C,Normal,Refrigerado,1
2,71,82,17,B,Fragil,Ambiente,2
1,59,58,28,A,Normal,Ambiente,1
1,70,58,78,A,Normal,Ambiente,1
2,18,76,64,B,Fragil,Ambiente,2
2,82,10,17,B,Fragil,Ambiente,2
2,68,22,48,B,Fragil,Ambiente,2
1,58,8,87,A,Normal,Ambiente,1
2,69,57,21,B,Fragil,Ambiente,2
2,11,48,19,D,Fragil,Refrigerado,2
2,14,51,96,D,Fragil,Refrigerado,2
1,43,26,57,A,Normal,Ambiente,1
2,42,35,86,D,Fragil,Refrigerado,2
1,72,35,30,A,Normal,Ambiente,1
1,51,73,40,A,Normal,Ambiente,1
1,25,20,8,A,Normal,Ambiente,1
1,42,57,96,A,Normal,Ambiente,1
1,93,36,25,C,Normal,Refrigerado,1
1,26,78,25,A,Normal,Ambiente,1
1,97,54,86,A,Normal,Ambiente,1
1,38,57,7,C,Normal,Refrigerado,1
1,79,63,79,A,Normal,Ambiente,1
2,93,100,21,B,Fragil,Ambiente,2
2,58,79,24,B,Fragil,Ambiente,2
1,28,35,89,A,Normal,Ambiente,1
1,36,88,68,A,Normal,Ambiente,1
2,40,66,47,D,Fragil,Refrigerado,2
1,22,77,45,C,Normal,Refrigerado,1
2,63,82,93,B,Fragil,Ambiente,2
1,76,55,48,C,Normal,Refrigerado,1
1,72,6,14,C,Normal,Refrigerado,1
2,46,74,34,D,Fragil,Refrigerado,2
2,56,83,13,B,Fragil,Ambiente,2
1,22,91,66,C,Normal,Refrigerado,1
1,49,59,13,A,Normal,Ambiente,1
1,33,94,77,A,Normal,Ambiente,1
2,52,96,72,D,Fragil,Refrigerado,2
1,14,84,100,A,Normal,Ambiente,1
2,68,77,56,B,Fragil,Ambiente,2
2,43,70,96,D,Fragil,Refrigerado,2
1,19,36,32,C,Normal,Refrigerado,1
2,80,54,91,D,Fragil,Refrigerado,2
1,49,40,85,C,Normal,Refrigerado,1
1,83,45,11,C,Normal,Refrigerado,1
1,100,17,47,A,Normal,Ambiente,1
2,80,55,65,D,Fragil,Refrigerado,2
2,40,97,29,B,Fragil,Ambiente,2
1,66,81,21,C,Normal,Refrigerado,1
2,15,94,67,D,Fragil,Refrigerado,2
2,99,92,12,B,Fragil,Ambiente,2
2,73,22,38,B,Fragil,Ambiente,2
1,37,80,11,A,Normal,Ambiente,1
1,76,59,24,C,Normal,Refrigerado,1
2,80,68,45,D,Fragil,Refrigerado,2
2,63,62,66,B,Fragil,Ambiente,2
1,95,58,60,C,Normal,Refrigerado,1
1,19,98,60,A,Normal,Ambiente,1
2,13,92,82,D,Fragil,Refrigerado,2
1,13,45,62,C,Normal,Refrigerado,1
2,94,38,87,D,Fragil,Refrigerado,2
2,89,99,60,D,Fragil,Refrigerado,2
1,93,78,27,C,Normal,Refrigerado,1
1,26,13,62,A,Normal,Ambiente,1
2,15,34,73,B,Fragil,Ambiente,2
2,49,31,46,D,Fragil,Refrigerado,2
2,80,88,81,D,Fragil,Refrigerado,2
1,55,66,100,A,Normal,Ambiente,1
2,30,19,88,B,Fragil,Ambiente,2
1,63,43,24,C,Normal,Refrigerado,1
1,69,95,92,A,Normal,Ambiente,1
2,69,99,83,D,Fragil,Refrigerado,2
2,84,15,61,B,Fragil,Ambiente,2
1,22,33,76,C,Normal,Refrigerado,1
2,76,46,61,D,Fragil,Refrigerado,2
2,8,91,56,B,Fragil,Ambiente,2
1,93,65,94,A,Normal,Ambiente,1
1,49,91,26,A,Normal,Ambiente,1
1,83,27,63,A,Normal,Ambiente,1
1,91,84,77,C,Normal,Refrigerado,1
2,56,96,49,D,Fragil,Refrigerado,2
1,100,46,81,C,Normal,Refrigerado,1
2,72,60,6,D,Fragil,Refrigerado,2
1,97,60,20,A,Normal,Ambiente,1
1,67,71,42,C,Normal,Refrigerado,1
2,64,58,36,D,Fragil,Refrigerado,2
1,48,48,74,C,Normal,Refrigerado,1
1,35,45,95,C,Normal,Refrigerado,1
2,63,26,19,D,Fragil,Refrigerado,2
1,12,99,85,C,Normal,Refrigerado,1
2,97,49,15,B,Fragil,Ambiente,2
1,13,59,11,A,Normal,Ambiente,1
2,61,84,90,D,Fragil,Refrigerado,2
2,70,11,7,B,Fragil,Ambiente,2
1,22,15,94,A,Normal,Ambiente,1
2,21,72,14,B,Fragil,Ambiente,2
2,78,27,7,D,Fragil,Refrigerado,2
1,5,69,41,C,Normal,Refrigerado,1
1,98,75,98,A,Normal,Ambiente,1
2,59,98,5,B,Fragil,Ambiente,2
2,31,23,39,B,Fragil,Ambiente,2
1,56,33,41,C,Normal,Refrigerado,1
2,84,85,83,D,Fragil,Refrigerado,2
1,8,79,60,A,Normal,Ambiente,1
1,36,40,68,A,Normal,Ambiente,1
2,46,38,57,D,Fragil,Refrigerado,2
1,39,85,53,C,Normal,Refrigerado,1
1,82,93,92,A,Normal,Ambiente,1
1,28,35,41,C,Normal,Refrigerado,1
2,15,50,98,B,Fragil,Ambiente,2
2,51,37,23,D,Fragil,Refrigerado,2
2,5,52,31,B,Fragil,Ambiente,2
2,5,59,24,B,Fragil,Ambiente,2
1,48,71,26,C,Normal,Refrigerado,1
1,25,89,34,C,Normal,Refrigerado,1
2,42,57,24,D,Fragil,Refrigerado,2
1,22,36,25,A,Normal,Ambiente,1
2,27,23,74,D,Fragil,Refrigerado,2
1,35,39,50,A,Normal,Ambiente,1
2,57,71,94,B,Fragil,Ambiente,2
2,53,28,55,D,Fragil,Refrigerado,2
2,61,88,66,B,Fragil,Ambiente,2
1,24,80,25,C,Normal,Refrigerado,1
1,31,92,77,A,Normal,Ambiente,1
1,53,57,23,A,Normal,Ambiente,1
1,69,47,59,A,Normal,Ambiente,1
1,86,66,29,C,Normal,Refrigerado,1
1,60,82,89,A,Normal,Ambiente,1
2,48,72,11,B,Fragil,Ambiente,2
2,76,15,60,B,Fragil,Ambiente,2
2,62,37,66,B,Fragil,Ambiente,2
1,41,92,13,C,Normal,Refrigerado,1
2,36,53,72,D,Fragil,Refrigerado,2
2,10,26,44,B,Fragil,Ambiente,2
2,77,51,10,D,Fragil,Refrigerado,2
2,8,17,11,D,Fragil,Refrigerado,2
2,20,38,84,B,Fragil,Ambiente,2
2,71,61,37,B,Fragil,Ambiente,2
2,47,88,41,D,Fragil,Refrigerado,2
1,77,50,90,C,Normal,Refrigerado,1
2,33,37,5,D,Fragil,Refrigerado,2
2,68,10,31,D,Fragil,Refrigerado,2
2,83,59,87,D,Fragil,Refrigerado,2
1,40,33,21,C,Normal,Refrigerado,1
1,50,40,59,A,Normal,Ambiente,1
1,42,97,30,A,Normal,Ambiente,1
2,39,60,9,B,Fragil,Ambiente,2
1,78,91,38,C,Normal,Refrigerado,1
1,35,9,67,A,Normal,Ambiente,1
2,95,40,95,D,Fragil,Refrigerado,2
2,73,97,73,D,Fragil,Refrigerado,2
1,97,37,40,C,Normal,Refrigerado,1
1,18,11,22,C,Normal,Refrigerado,1
2,47,92,20,B,Fragil,Ambiente,2
2,64,88,44,B,Fragil,Ambiente,2
1,13,6,78,C,Normal,Refrigerado,1
2,38,55,42,D,Fragil,Refrigerado,2
2,5,50,60,B,Fragil,Ambiente,2
1,60,12,8,C,Normal,Refrigerado,1
2,72,71,65,B,Fragil,Ambiente,2
2,63,96,69,D,Fragil,Refrigerado,2
2,36,64,37,D,Fragil,Refrigerado,2
1,23,29,70,A,Normal,Ambiente,1
2,44,90,61,B,Fragil,Ambiente,2
1,24,31,82,C,Normal,Refrigerado,1
1,98,49,64,C,Normal,Refrigerado,1
1,100,41,39,A,Normal,Ambiente,1
1,19,89,88,A,Normal,Ambiente,1
1,57,38,11,A,Normal,Ambiente,1
2,98,60,99,D,Fragil,Refrigerado,2
2,88,82,75,B,Fragil,Ambiente,2
1,84,24,82,C,Normal,Refrigerado,1
1,80,97,37,A,Normal,Ambiente,1
1,7,38,71,C,Normal,Refrigerado,1
2,89,53,89,D,Fragil,Refrigerado,2
1,37,67,32,C,Normal,Refrigerado,1
2,34,40,6,D,Fragil,Refrigerado,2
2,23,78,16,B,Fragil,Ambiente,2
2,44,52,97,D,Fragil,Refrigerado,2
1,66,91,72,A,Normal,Ambiente,1
2,14,77,33,B,Fragil,Ambiente,2
1,87,82,64,A,Normal,Ambiente,1
2,100,74,38,B,Fragil,Ambiente,2
2,82,55,52,B,Fragil,Ambiente,2
1,59,86,48,A,Normal,Ambiente,1
1,36,76,22,C,Normal,Refrigerado,1
1,68,5,95,C,Normal,Refrigerado,1
1,83,73,83,C,Normal,Refrigerado,1
2,34,88,60,B,Fragil,Ambiente,2
1,79,94,57,A,Normal,Ambiente,1
1,23,20,78,C,Normal,Refrigerado,1
2,32,67,66,D,Fragil,Refrigerado,2
2,97,52,83,D,Fragil,Refrigerado,2
1,39,42,5,C,Normal,Refrigerado,1
1,63,63,49,C,Normal,Refrigerado,1
2,76,5,76,D,Fragil,Refrigerado,2
1,41,36,97,A,Normal,Ambiente,1
1,96,98,34,A,Normal,Ambiente,1
1,91,71,46,C,Normal,Refrigerado,1
2,31,28,29,D,Fragil,Refrigerado,2
1,86,39,52,A,Normal,Ambiente,1
2,60,72,84,D,Fragil,Refrigerado,2
1,81,27,81,A,Normal,Ambiente,1
1,29,66,37,C,Normal,Refrigerado,1
1,28,97,99,A,Normal,Ambiente,1
2,46,42,100,D,Fragil,Refrigerado,2
1,57,61,63,A,Normal,Ambiente,1
2,34,8,23,D,Fragil,Refrigerado,2
1,36,52,83,C,Normal,Refrigerado,1
1,82,25,70,C,Normal,Refrigerado,1
2,84,22,20,D,Fragil,Refrigerado,2
2,23,93,5,B,Fragil,Ambiente,2
2,88,33,42,D,Fragil,Refrigerado,2
2,7,65,96,B,Fragil,Ambiente,2
